Time,Motion (Triggered),Distance (in CM),CO2 ( in PPM),Manual Occupancy (1 = TRUE)
12:23:19,1,68.97,1157,1
12:23:20,1,70.45,1157,1
12:23:21,1,-1,1122,1
12:23:22,1,69.93,1122,1
12:23:23,1,-1,1122,1
12:23:24,1,68.34,1122,1
12:23:25,1,-1,1116,1
12:23:26,1,-1,1116,1
12:23:27,1,66.48,1116,1
12:23:28,1,-1,1111,1
12:23:29,1,90.62,1111,1
12:23:30,1,-1,1111,1
12:23:31,1,46.14,1111,1
12:23:32,1,63.22,1095,1
12:23:33,0,65.57,1095,1
12:23:34,0,67.83,1095,1
12:23:35,0,64.9,1095,1
12:23:36,0,65.24,1075,1
12:23:37,0,65.64,1075,1
12:23:38,0,66.26,1075,1
12:23:39,0,73.07,1075,1
12:23:40,0,64.22,1073,1
12:23:41,0,-1,1073,1
12:23:42,0,64.76,1073,1
12:23:43,0,66.59,1092,1
12:23:44,0,64.14,1092,1
12:23:45,0,64.55,1092,1
12:23:46,0,67.69,1092,1
12:23:47,0,67.48,1151,1
12:23:48,0,70.19,1151,1
12:23:49,0,64.31,1151,1
12:23:50,0,66.66,1151,1
12:23:51,0,67.21,1204,1
12:23:52,0,66.66,1204,1
12:23:53,0,66.24,1204,1
12:23:54,0,66.26,1204,1
12:23:55,0,66.19,1215,1
12:23:56,0,65.78,1215,1
12:23:57,0,66.17,1215,1
12:23:58,0,-1,1215,1
12:23:59,1,75.91,1252,1
12:24:00,1,-1,1252,1
12:24:01,1,-1,1252,1
12:24:02,1,-1,1274,1
12:24:03,1,22.03,1274,1
12:24:04,1,20.45,1274,1
12:24:05,1,20.86,1274,1
12:24:06,1,27.5,1226,1
12:24:07,1,25.26,1226,1
12:24:08,1,-1,1226,1
12:24:09,1,18.97,1226,1
12:24:10,1,-1,1221,1
12:24:11,1,64.9,1221,1
12:24:12,1,-1,1221,1
12:24:13,0,-1,1221,1
12:24:14,0,87.71,1215,1
12:24:15,0,-1,1215,1
12:24:16,0,60.78,1215,1
12:24:17,0,-1,1215,1
12:24:18,0,67.14,1170,1
12:24:19,0,61.5,1170,1
12:24:20,0,-1,1170,1
12:24:21,0,-1,1138,1
12:24:22,0,64.48,1138,1
12:24:23,0,68.83,1138,1
12:24:24,0,69.29,1138,1
12:24:25,0,-1,1163,1
12:24:26,0,62.86,1163,1
12:24:27,0,61.97,1163,1
12:24:28,0,60.62,1163,1
12:24:29,0,68.55,1167,1
12:24:30,0,69.78,1167,1
12:24:31,0,66.98,1167,1
12:24:32,0,68.62,1167,1
12:24:33,0,67.05,1169,1
12:24:34,0,67.41,1169,1
12:24:35,0,66.66,1169,1
12:24:36,0,69.24,1169,1
12:24:37,0,68.64,1140,1
12:24:38,0,69.48,1140,1
12:24:39,0,67.47,1140,1
12:24:40,0,66.79,1121,1
12:24:41,1,68.22,1121,1
12:24:42,1,68.19,1121,1
12:24:43,1,71.57,1121,1
12:24:44,1,-1,1105,1
12:24:45,1,80.93,1105,1
12:24:46,1,-1,1105,0
12:24:47,1,-1,1105,0
12:24:48,1,-1,1172,0
12:24:49,1,-1,1172,0
12:24:50,1,-1,1172,0
12:24:51,1,-1,1171,0
12:24:52,1,-1,1171,0
12:24:53,1,-1,1171,0
12:24:54,1,-1,1171,0
12:24:55,0,-1,1171,0
12:24:56,0,-1,1171,0
12:24:57,0,-1,1171,0
12:24:58,0,-1,1171,0
12:24:59,0,-1,1168,0
12:25:00,0,-1,1168,0
12:25:01,0,-1,1168,0
12:25:02,0,-1,1158,0
12:25:03,0,-1,1158,0
12:25:04,0,-1,1158,0
12:25:05,0,-1,1158,0
12:25:06,0,-1,1149,0
12:25:07,0,-1,1149,0
12:25:08,0,-1,1149,0
12:25:09,0,-1,1140,0
12:25:10,0,-1,1140,0
12:25:11,0,-1,1140,0
12:25:12,0,-1,1140,0
12:25:13,0,-1,1131,0
12:25:14,0,-1,1131,0
12:25:15,0,-1,1131,0
12:25:16,0,-1,1121,0
12:25:17,0,-1,1121,0
12:25:18,0,-1,1121,0
12:25:19,0,-1,1121,0
12:25:20,0,-1,1102,0
12:25:21,0,-1,1102,0
12:25:22,0,-1,1102,0
12:25:23,0,-1,1102,0
12:25:24,0,-1,1076,0
12:25:25,0,-1,1076,0
12:25:26,0,-1,1076,0
12:25:27,0,-1,1040,0
12:25:28,0,-1,1040,0
12:25:29,0,-1,1040,0
12:25:30,0,-1,1040,0
12:25:31,0,-1,1020,0
12:25:32,0,-1,1020,0
12:25:33,0,-1,1020,0
12:25:34,0,-1,1008,0
12:25:35,0,-1,1008,0
12:25:36,0,-1,1008,0
12:25:37,0,-1,1008,0
12:25:38,0,-1,982,0
12:25:39,0,-1,982,0
12:25:40,0,-1,982,0
12:25:41,0,-1,982,0
12:25:42,0,-1,965,0
12:25:43,0,-1,965,0
12:25:44,0,-1,965,0
12:25:45,0,-1,954,0
12:25:46,0,-1,954,0
12:25:47,0,-1,954,0
12:25:48,0,-1,954,0
12:25:49,0,-1,945,0
12:25:50,0,-1,945,0
12:25:51,0,-1,945,0
12:25:52,0,-1,945,0
12:25:53,0,-1,938,0
12:25:54,0,-1,938,0
12:25:55,0,-1,938,0
12:25:56,0,-1,926,0
12:25:57,0,-1,926,0
12:25:58,0,-1,926,0
12:25:59,0,-1,926,0
12:26:00,0,-1,919,0
12:26:01,0,-1,919,0
12:26:02,0,-1,919,0
12:26:03,0,-1,915,0
12:26:04,0,-1,915,0
12:26:05,0,-1,915,0
12:26:06,0,-1,915,0
12:26:07,0,-1,911,0
12:26:08,0,-1,911,0
12:26:09,0,-1,911,0
12:26:10,0,-1,911,0
12:26:11,0,-1,911,0
12:26:12,0,-1,911,0
12:26:13,0,53.19,911,0
12:26:14,0,-1,911,0
12:26:15,0,-1,909,0
12:26:16,0,-1,909,0
12:26:17,0,-1,909,0
12:26:18,0,-1,902,0
12:26:19,0,-1,902,0
12:26:20,0,-1,902,0
12:26:21,0,-1,902,0
12:26:22,0,-1,896,0
12:26:23,0,-1,896,0
12:26:24,0,-1,896,0
12:26:25,0,-1,893,0
12:26:26,0,-1,893,0
12:26:27,0,-1,893,0
12:26:28,0,-1,893,0
12:26:29,0,-1,888,0
12:26:30,0,-1,888,0
12:26:31,0,-1,888,0
12:26:32,0,-1,902,0
12:26:33,0,-1,902,0
12:26:34,0,-1,902,0
12:26:35,0,-1,902,0
12:26:36,0,-1,894,0
12:26:37,0,-1,894,0
12:26:38,0,19.66,894,0
12:26:39,0,-1,894,0
12:26:40,0,-1,894,0
12:26:41,0,-1,894,0
12:26:42,0,-1,894,0
12:26:43,0,-1,893,0
12:26:44,0,-1,893,0
12:26:45,0,-1,893,0
12:26:46,0,-1,893,0
12:26:47,0,-1,895,0
12:26:48,0,-1,895,0
12:26:49,0,-1,895,0
12:26:50,0,-1,895,0
12:26:51,0,-1,895,0
12:26:52,0,-1,895,0
12:26:53,0,-1,895,0
12:26:54,0,-1,895,0
12:26:55,0,-1,895,0
12:26:56,0,-1,895,0
12:26:57,0,-1,895,0
12:26:58,0,-1,895,0
12:26:59,0,-1,895,0
12:27:00,0,-1,895,0
12:27:01,0,-1,896,0
12:27:02,0,-1,896,0
12:27:03,0,-1,896,0
12:27:04,0,-1,896,0
12:27:05,0,-1,896,0
12:27:06,0,-1,896,0
12:27:07,0,-1,896,0
12:27:08,0,-1,897,0
12:27:09,0,-1,897,0
12:27:10,0,-1,897,0
12:27:11,0,-1,898,0
12:27:12,0,-1,898,0
12:27:13,0,-1,898,0
12:27:14,0,-1,898,0
12:27:15,0,-1,900,0
12:27:16,0,-1,900,0
12:27:17,0,-1,900,0
12:27:18,0,-1,900,0
12:27:19,0,-1,902,0
12:27:20,0,-1,902,0
12:27:21,0,-1,902,0
12:27:22,0,-1,903,0
12:27:23,0,-1,903,0
12:27:24,0,-1,903,0
12:27:25,0,-1,903,0
12:27:26,0,-1,905,0
12:27:27,0,-1,905,0
12:27:28,0,-1,905,0
12:27:29,0,-1,927,0
12:27:30,0,-1,927,0
12:27:31,0,-1,927,0
12:27:32,0,-1,927,0
12:27:33,0,-1,937,0
12:27:34,0,-1,937,0
12:27:35,0,31.64,937,0
12:27:36,0,-1,943,0
12:27:37,0,-1,943,0
12:27:38,0,-1,943,0
12:27:39,0,-1,943,0
12:27:40,0,-1,955,0
12:27:41,0,-1,955,0
12:27:42,0,-1,955,0
12:27:43,0,-1,955,0
12:27:44,0,-1,988,0
12:27:45,0,-1,988,0
12:27:46,0,-1,988,0
12:27:47,0,-1,1013,0
12:27:48,0,-1,1013,0
12:27:49,0,-1,1013,0
12:27:50,0,-1,1013,0
12:27:51,0,-1,1049,0
12:27:52,0,-1,1049,0
12:27:53,0,-1,1049,0
12:27:54,0,-1,1094,0
12:27:55,0,-1,1094,0
12:27:56,0,-1,1094,0
12:27:57,0,-1,1094,0
12:27:58,0,-1,1114,0
12:27:59,0,-1,1114,0
12:28:00,0,-1,1114,0
12:28:01,0,-1,1136,0
12:28:02,0,-1,1136,0
12:28:03,0,-1,1136,0
12:28:04,0,-1,1136,0
12:28:05,0,-1,1158,0
12:28:06,0,-1,1158,0
12:28:07,0,-1,1158,0
12:28:08,0,-1,1163,0
12:28:09,0,-1,1163,0
12:28:10,0,-1,1163,0
12:28:11,0,-1,1163,0
12:28:12,0,-1,1170,0
12:28:13,0,-1,1170,0
12:28:14,0,-1,1170,0
12:28:15,0,-1,1170,0
12:28:16,0,-1,1170,0
12:28:17,0,-1,1170,0
12:28:18,0,-1,1170,0
12:28:19,0,-1,1166,0
12:28:20,0,-1,1166,0
12:28:21,0,-1,1166,0
12:28:22,0,-1,1161,0
12:28:23,0,-1,1161,0
12:28:24,0,-1,1161,0
12:28:25,0,-1,1161,0
12:28:26,0,-1,1157,0
12:28:27,0,-1,1157,0
12:28:28,0,-1,1157,0
12:28:29,0,-1,1157,0
12:28:30,0,-1,1144,0
12:28:31,0,-1,1144,0
12:28:32,0,-1,1144,0
12:28:33,0,-1,1142,0
12:28:34,0,-1,1142,0
12:28:35,0,-1,1142,0
12:28:36,0,-1,1142,0
12:28:37,0,-1,1149,0
12:28:38,0,-1,1149,0
12:28:39,0,-1,1149,0
12:28:40,0,-1,1156,0
12:28:41,0,-1,1156,0
12:28:42,0,-1,1156,0
12:28:43,0,-1,1156,0
12:28:44,0,-1,1155,0
12:28:45,0,-1,1155,0
12:28:46,0,-1,1155,0
12:28:47,0,-1,1155,0
12:28:48,0,-1,1154,0
12:28:49,0,-1,1154,0
12:28:50,0,-1,1154,0
12:28:51,0,-1,1161,0
12:28:52,0,-1,1161,0
12:28:53,0,-1,1161,0
12:28:54,0,-1,1161,0
12:28:55,0,-1,1161,0
12:28:56,0,-1,1161,0
12:28:57,0,-1,1161,0
12:28:58,0,-1,1147,0
12:28:59,0,-1,1147,0
12:29:00,0,-1,1147,0
12:29:01,0,-1,1147,0
12:29:02,0,-1,1136,0
12:29:03,0,-1,1136,0
12:29:04,0,-1,1136,0
12:29:05,0,-1,1121,0
12:29:06,0,-1,1121,0
12:29:07,0,-1,1121,0
12:29:08,0,-1,1121,0
12:29:09,0,-1,1130,0
12:29:10,0,-1,1130,0
12:29:11,0,-1,1130,0
12:29:12,0,-1,1116,0
12:29:13,0,-1,1116,0
12:29:14,0,-1,1116,0
12:29:15,0,-1,1116,0
12:29:16,0,-1,1102,0
12:29:17,0,-1,1102,0
12:29:18,0,-1,1102,0
12:29:19,0,-1,1102,0
12:29:20,0,-1,1089,0
12:29:21,0,-1,1089,0
12:29:22,0,-1,1089,0
12:29:23,0,-1,1076,0
12:29:24,0,-1,1076,0
12:29:25,0,-1,1076,0
12:29:26,0,-1,1076,0
12:29:27,0,-1,1064,0
12:29:28,0,-1,1064,0
12:29:29,0,-1,1064,0
12:29:30,0,-1,1044,0
12:29:31,0,-1,1044,0
12:29:32,0,-1,1044,0
12:29:33,0,-1,1044,0
12:29:34,0,-1,1031,0
12:29:35,0,-1,1031,0
12:29:36,0,-1,1031,0
12:29:37,0,-1,1028,0
12:29:38,0,-1,1028,0
12:29:39,0,-1,1028,0
12:29:40,0,-1,1028,0
12:29:41,0,-1,1098,0
12:29:42,0,-1,1098,0
12:29:43,0,-1,1098,0
12:29:44,0,-1,1132,0
12:29:45,0,-1,1132,0
12:29:46,0,-1,1132,0
12:29:47,0,-1,1132,0
12:29:48,0,-1,1156,0
12:29:49,0,-1,1156,0
12:29:50,0,-1,1156,0
12:29:51,0,-1,1178,0
12:29:52,0,-1,1178,0
12:29:53,0,-1,1178,0
12:29:54,0,-1,1178,0
12:29:55,0,-1,1180,0
12:29:56,0,-1,1180,0
12:29:57,0,-1,1180,0
12:29:58,0,-1,1191,0
12:29:59,0,-1,1191,0
12:30:00,0,-1,1191,0
12:30:01,0,-1,1191,0
12:30:02,0,-1,1181,0
12:30:03,0,-1,1181,0
12:30:04,0,15.76,1181,0
12:30:05,0,-1,1181,0
12:30:06,0,-1,1185,0
12:30:07,0,-1,1185,0
12:30:08,0,-1,1185,0
12:30:09,0,-1,1182,0
12:30:10,1,-1,1182,0
12:30:11,1,90.36,1182,0
12:30:12,1,-1,1182,0
12:30:13,1,64.07,1183,0
12:30:14,1,-1,1183,0
12:30:15,1,87.64,1183,0
12:30:16,1,-1,1182,0
12:30:17,1,-1,1182,0
12:30:18,1,76.6,1182,0
12:30:19,1,-1,1182,0
12:30:20,1,-1,1184,0
12:30:21,1,-1,1184,0
12:30:22,1,-1,1184,0
12:30:23,1,-1,1184,0
12:30:24,0,-1,1184,0
12:30:25,0,-1,1184,0
12:30:26,0,-1,1184,0
12:30:27,0,-1,1189,0
12:30:28,0,-1,1189,0
12:30:29,0,-1,1189,0
12:30:30,0,-1,1189,0
12:30:31,0,-1,1188,0
12:30:32,0,-1,1188,0
12:30:33,0,-1,1188,0
12:30:34,0,-1,1188,0
12:30:35,0,-1,1186,0
12:30:36,0,-1,1186,0
12:30:37,0,60.88,1186,0
12:30:38,0,-1,1186,0
12:30:39,0,-1,1183,0
12:30:40,0,-1,1183,0
12:30:41,0,-1,1183,0
12:30:42,0,-1,1179,0
12:30:43,0,-1,1179,0
12:30:44,0,-1,1179,0
12:30:45,0,-1,1179,0
12:30:46,0,-1,1175,0
12:30:47,0,-1,1175,0
12:30:48,0,-1,1175,0
12:30:49,0,-1,1175,0
12:30:50,0,-1,1170,0
12:30:51,0,-1,1170,0
12:30:52,0,-1,1170,0
12:30:53,0,-1,1164,0
12:30:54,0,-1,1164,0
12:30:55,0,-1,1164,0
12:30:56,0,-1,1164,0
12:30:57,0,-1,1160,0
12:30:58,0,-1,1160,0
12:30:59,0,-1,1160,0
12:31:00,0,-1,1160,0
12:31:01,0,-1,1149,0
12:31:02,0,-1,1149,0
12:31:03,0,-1,1149,0
12:31:04,0,-1,1149,0
12:31:05,0,-1,1141,0
12:31:06,0,-1,1141,0
12:31:07,0,-1,1141,0
12:31:08,0,-1,1132,0
12:31:09,0,-1,1132,0
12:31:10,0,-1,1132,0
12:31:11,0,-1,1132,0
12:31:12,0,-1,1124,0
12:31:13,0,-1,1124,0
12:31:14,0,-1,1124,0
12:31:15,0,-1,1124,0
12:31:16,0,-1,1119,0
12:31:17,0,-1,1119,0
12:31:18,0,-1,1119,0
12:31:19,0,-1,1113,0
12:31:20,0,-1,1113,0
12:31:21,0,-1,1113,0
12:31:22,0,-1,1113,0
12:31:23,0,-1,1105,0
12:31:24,0,-1,1105,0
12:31:25,0,-1,1105,0
12:31:26,0,-1,1096,0
12:31:27,0,-1,1096,0
12:31:28,0,-1,1096,0
12:31:29,0,-1,1096,0
12:31:30,0,-1,1092,0
12:31:31,0,-1,1092,0
12:31:32,0,-1,1092,0
12:31:33,0,-1,1092,0
12:31:34,0,-1,1089,0
12:31:35,0,-1,1089,0
12:31:36,0,-1,1089,0
12:31:37,0,-1,1090,0
12:31:38,0,-1,1090,0
12:31:39,0,-1,1090,0
12:31:40,0,-1,1090,0
12:31:41,0,-1,1087,0
12:31:42,0,-1,1087,0
12:31:43,0,-1,1087,0
12:31:44,0,-1,1087,0
12:31:45,0,-1,1087,0
12:31:46,0,-1,1087,0
12:31:47,0,-1,1087,0
12:31:48,0,-1,1087,0
12:31:49,0,-1,1087,0
12:31:50,0,-1,1087,0
12:31:51,0,-1,1087,0
12:31:52,0,-1,1085,0
12:31:53,1,-1,1085,0
12:31:54,1,-1,1085,0
12:31:55,1,-1,1084,0
12:31:56,1,-1,1084,1
12:31:57,1,-1,1084,1
12:31:58,1,-1,1084,1
12:31:59,1,-1,1357,1
12:32:00,1,-1,1357,1
12:32:01,1,-1,1357,1
12:32:02,1,-1,1357,1
12:32:03,1,90.17,1533,1
12:32:04,1,-1,1533,1
12:32:05,1,-1,1533,1
12:32:06,1,-1,1533,1
12:32:07,0,-1,1769,1
12:32:08,0,19.22,1769,1
12:32:09,0,-1,1769,1
12:32:10,0,-1,1983,1
12:32:11,1,19.24,1983,1
12:32:12,1,34.78,1983,1
12:32:13,1,34.76,1983,1
12:32:14,1,36.4,2147,1
12:32:15,1,-1,2147,1
12:32:16,1,19.22,2147,1
12:32:17,1,-1,2147,1
12:32:18,1,18.83,2313,1
12:32:19,1,-1,2313,1
12:32:20,1,-1,2313,1
12:32:21,1,-1,2313,1
12:32:22,1,-1,2197,1
12:32:23,1,-1,2197,1
12:32:24,1,15.22,2197,1
12:32:25,0,-1,1959,1
12:32:26,0,-1,1959,1
12:32:27,0,-1,1959,1
12:32:28,0,-1,1959,1
12:32:29,0,85.48,1766,1
12:32:30,0,-1,1766,1
12:32:31,0,-1,1766,1
12:32:32,1,-1,1766,1
12:32:33,1,91.69,1622,1
12:32:34,1,-1,1622,1
12:32:35,1,-1,1622,1
12:32:36,1,-1,1504,1
12:32:37,1,-1,1504,1
12:32:38,1,97.26,1504,1
12:32:39,1,-1,1504,1
12:32:40,1,-1,1380,1
12:32:41,1,-1,1380,1
12:32:42,1,-1,1380,1
12:32:43,1,47.71,1380,1
12:32:44,1,-1,1283,1
12:32:45,0,91.74,1283,1
12:32:46,0,-1,1283,1
12:32:47,0,52.41,1236,1
12:32:48,0,-1,1236,1
12:32:49,1,45.21,1236,1
12:32:50,1,-1,1236,1
12:32:51,1,-1,1171,1
12:32:52,1,-1,1171,1
12:32:53,1,-1,1171,1
12:32:54,1,-1,1171,1
12:32:55,1,-1,1123,1
12:32:56,1,46.5,1123,1
12:32:57,1,45.69,1123,1
12:32:58,1,-1,1123,1
12:32:59,1,54.19,1077,1
12:33:00,1,46.64,1077,1
12:33:01,1,48.47,1077,1
12:33:02,1,47.98,1077,1
12:33:03,0,47.1,1041,1
12:33:04,0,46.83,1041,1
12:33:05,0,-1,1041,1
12:33:06,0,54.26,1015,1
12:33:07,0,-1,1015,1
12:33:08,0,47.03,1015,1
12:33:09,0,-1,1015,1
12:33:10,1,99.64,992,1
12:33:11,1,-1,992,1
12:33:12,1,-1,992,1
12:33:13,1,-1,992,1
12:33:14,1,-1,970,1
12:33:15,1,-1,970,1
12:33:16,1,-1,970,1
12:33:17,1,-1,970,1
12:33:18,1,-1,955,1
12:33:19,1,-1,955,1
12:33:20,1,-1,955,1
12:33:21,1,-1,943,1
12:33:22,1,-1,943,1
12:33:23,1,-1,943,1
12:33:24,0,-1,943,1
12:33:25,0,-1,937,1
12:33:26,0,-1,937,1
12:33:27,0,79.67,937,1
12:33:28,0,-1,937,1
12:33:29,0,-1,926,1
12:33:30,1,-1,926,1
12:33:31,1,-1,926,1
12:33:32,1,-1,926,1
12:33:33,1,-1,918,1
12:33:34,1,-1,918,1
12:33:35,1,-1,918,1
12:33:36,1,91.95,914,1
12:33:37,1,-1,914,1
12:33:38,1,15.48,914,1
12:33:39,1,-1,914,1
12:33:40,1,-1,908,1
12:33:41,1,-1,908,1
12:33:42,1,12.22,908,1
12:33:43,0,-1,908,1
12:33:44,0,-1,902,1
12:33:45,0,98.74,902,1
12:33:46,0,-1,902,1
12:33:47,0,-1,897,1
12:33:48,0,-1,897,1
12:33:49,0,-1,897,1
12:33:50,1,-1,897,1
12:33:51,1,-1,889,1
12:33:52,1,98.55,889,1
12:33:53,1,-1,889,1
12:33:54,1,-1,889,1
12:33:55,1,86.64,883,1
12:33:56,1,-1,883,1
12:33:57,1,-1,883,1
12:33:58,1,-1,882,1
12:33:59,1,88.53,882,1
12:34:00,1,-1,882,1
12:34:01,1,89.21,882,0
12:34:02,1,-1,873,0
12:34:03,0,-1,873,0
12:34:04,0,-1,873,0
12:34:05,0,-1,873,0
12:34:06,0,-1,870,0
12:34:07,0,-1,870,0
12:34:08,0,-1,870,0
12:34:09,0,-1,866,0
12:34:10,0,-1,866,0
12:34:11,0,-1,866,0
12:34:12,0,-1,866,0
12:34:13,0,-1,864,0
12:34:14,0,-1,864,0
12:34:15,0,-1,864,0
12:34:16,0,-1,864,0
12:34:17,0,-1,860,0
12:34:18,0,-1,860,0
12:34:19,0,-1,860,0
12:34:20,0,-1,860,0
12:34:21,0,-1,857,0
12:34:22,0,-1,857,0
12:34:23,0,-1,857,0
12:34:24,0,-1,855,0
12:34:25,0,-1,855,0
12:34:26,0,-1,855,0
12:34:27,0,-1,855,0
12:34:28,0,-1,849,0
12:34:29,0,-1,849,0
12:34:30,0,-1,849,0
12:34:31,0,-1,849,0
12:34:32,0,-1,847,0
12:34:33,0,-1,847,0
12:34:34,0,-1,847,0
12:34:35,0,-1,847,0
12:34:36,0,-1,848,0
12:34:37,0,-1,848,0
12:34:38,0,-1,848,0
12:34:39,0,-1,846,0
12:34:40,0,-1,846,0
12:34:41,0,-1,846,0
12:34:42,0,-1,846,0
12:34:43,0,-1,848,0
12:34:44,0,-1,848,0
12:34:45,0,-1,848,0
12:34:46,0,-1,848,0
12:34:47,0,-1,846,0
12:34:48,0,-1,846,0
12:34:49,0,-1,846,0
12:34:50,0,-1,846,0
12:34:51,0,-1,846,0
12:34:52,0,-1,846,0
12:34:53,0,-1,846,0
12:34:54,0,-1,846,0
12:34:55,0,-1,846,0
12:34:56,0,-1,846,0
12:34:57,0,-1,846,0
12:34:58,0,-1,846,0
12:34:59,0,-1,846,0
12:35:00,0,-1,846,0
12:35:01,0,-1,846,0
12:35:02,0,-1,846,0
12:35:03,0,-1,846,0
12:35:04,0,-1,846,0
12:35:05,0,-1,846,0
12:35:06,0,-1,846,0
12:35:07,0,-1,846,0
12:35:08,0,-1,846,0
12:35:09,0,-1,845,0
12:35:10,0,-1,845,0
12:35:11,0,-1,845,0
12:35:12,0,-1,845,0
12:35:13,0,-1,845,0
12:35:14,0,-1,845,0
12:35:15,0,-1,845,0
12:35:16,0,-1,846,0
12:35:17,0,-1,846,0
12:35:18,0,-1,846,0
12:35:19,0,-1,846,0
12:35:20,0,-1,847,0
12:35:21,0,-1,847,0
12:35:22,0,-1,847,0
12:35:23,0,-1,851,0
12:35:24,0,-1,851,0
12:35:25,0,-1,851,0
12:35:26,0,-1,851,0
12:35:27,0,-1,852,0
12:35:28,0,-1,852,0
12:35:29,0,-1,852,0
12:35:30,0,-1,852,0
12:35:31,0,-1,851,0
12:35:32,0,-1,851,0
12:35:33,0,-1,851,0
12:35:34,0,-1,851,0
12:35:35,0,-1,851,0
12:35:36,0,-1,851,0
12:35:37,0,-1,851,0
12:35:38,0,-1,851,0
12:35:39,0,-1,851,0
12:35:40,0,-1,851,0
12:35:41,0,-1,851,0
12:35:42,0,-1,850,0
12:35:43,0,-1,850,0
12:35:44,0,-1,850,0
12:35:45,0,-1,850,0
12:35:46,0,-1,850,0
12:35:47,0,-1,850,0
12:35:48,0,-1,850,0
12:35:49,0,-1,850,0
12:35:50,0,-1,850,0
12:35:51,0,-1,850,0
12:35:52,0,-1,850,0
12:35:53,0,-1,849,0
12:35:54,0,-1,849,0
12:35:55,0,-1,849,0
12:35:56,0,-1,851,0
12:35:57,0,-1,851,0
12:35:58,0,-1,851,0
12:35:59,0,-1,851,0
12:36:00,0,-1,850,0
12:36:01,0,-1,850,0
12:36:02,0,-1,850,0
12:36:03,0,-1,850,0
12:36:04,0,-1,850,0
12:36:05,0,-1,850,0
12:36:06,0,-1,850,0
12:36:07,0,-1,850,0
12:36:08,0,-1,849,0
12:36:09,0,-1,849,0
12:36:10,0,-1,849,0
12:36:11,0,-1,848,0
12:36:12,0,-1,848,0
12:36:13,0,-1,848,0
12:36:14,0,-1,848,0
12:36:15,0,-1,847,0
12:36:16,0,-1,847,0
12:36:17,0,-1,847,0
12:36:18,0,-1,847,0
12:36:19,0,-1,847,0
12:36:20,0,-1,847,0
12:36:21,0,-1,847,0
12:36:22,0,-1,847,0
12:36:23,0,-1,846,0
12:36:24,0,-1,846,0
12:36:25,0,-1,846,0
12:36:26,0,-1,845,0
12:36:27,0,-1,845,0
12:36:28,0,-1,845,0
12:36:29,0,-1,845,0
12:36:30,0,-1,843,0
12:36:31,0,-1,843,0
12:36:32,0,-1,843,0
12:36:33,0,-1,843,0
12:36:34,0,-1,843,0
12:36:35,0,-1,843,0
12:36:36,0,-1,843,0
12:36:37,0,-1,843,0
12:36:38,0,-1,842,0
12:36:39,0,-1,842,0
12:36:40,0,-1,842,0
12:36:41,0,-1,843,0
12:36:42,0,-1,843,0
12:36:43,0,-1,843,0
12:36:44,0,-1,843,0
12:36:45,0,-1,842,0
12:36:46,0,-1,842,0
12:36:47,0,-1,842,0
12:36:48,0,-1,842,0
12:36:49,0,-1,841,0
12:36:50,0,-1,841,0
12:36:51,0,-1,841,0
12:36:52,0,-1,843,0
12:36:53,0,-1,843,0
12:36:54,0,-1,843,0
12:36:55,0,-1,843,0
12:36:56,0,-1,842,0
12:36:57,0,-1,842,0
12:36:58,0,-1,842,0
12:36:59,0,-1,842,0
12:37:00,0,-1,842,0
12:37:01,0,-1,842,0
12:37:02,0,-1,842,0
12:37:03,0,-1,842,0
12:37:04,0,-1,841,0
12:37:05,0,-1,841,0
12:37:06,0,-1,841,0
12:37:07,0,-1,841,0
12:37:08,0,-1,841,0
12:37:09,0,-1,841,0
12:37:10,0,-1,841,0
12:37:11,0,-1,840,0
12:37:12,0,-1,840,0
12:37:13,0,-1,840,0
12:37:14,0,-1,840,0
12:37:15,0,-1,839,0
12:37:16,0,-1,839,0
12:37:17,0,-1,839,0
12:37:18,0,-1,839,0
12:37:19,0,-1,839,0
12:37:20,0,-1,839,0
12:37:21,0,82.95,839,0
12:37:22,0,-1,838,0
12:37:23,0,-1,838,0
12:37:24,0,-1,838,0
12:37:25,0,-1,838,0
12:37:26,0,-1,837,0
12:37:27,0,-1,837,0
12:37:28,0,-1,837,0
12:37:29,0,-1,837,0
12:37:30,0,-1,836,0
12:37:31,0,-1,836,0
12:37:32,0,-1,836,0
12:37:33,0,-1,836,0
12:37:34,0,-1,836,0
12:37:35,0,-1,836,0
12:37:36,0,-1,836,0
12:37:37,0,-1,836,0
12:37:38,0,-1,836,0
12:37:39,0,-1,836,0
12:37:40,0,-1,836,0
12:37:41,0,-1,834,0
12:37:42,0,-1,834,0
12:37:43,0,-1,834,0
12:37:44,0,-1,834,0
12:37:45,0,-1,834,0
12:37:46,0,-1,834,0
12:37:47,0,-1,834,0
12:37:48,0,-1,834,0
12:37:49,0,-1,834,0
12:37:50,0,-1,834,0
12:37:51,0,-1,834,0
12:37:52,0,-1,834,0
12:37:53,0,-1,834,0
12:37:54,0,-1,834,0
12:37:55,0,-1,834,0
12:37:56,0,-1,834,0
12:37:57,0,-1,834,0
12:37:58,0,-1,834,0
12:37:59,0,-1,834,0
12:38:00,0,-1,834,0
12:38:01,0,-1,834,0
12:38:02,0,-1,834,0
12:38:03,0,-1,834,0
12:38:04,0,-1,834,0
12:38:05,0,-1,834,0
12:38:06,0,-1,834,0
12:38:07,0,-1,834,0
12:38:08,0,-1,834,0
12:38:09,0,-1,834,0
